"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"2042","Jared Goff","DET","QB","1","2025","1","17","MIN","3","2","2.0","0.67","0","2","0","0","0","33.3","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","7.1","7.1"
"2043","Dillon Gabriel","CLV","QB","1","2025","1","11","BLT","2","2","2.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","2.9","2.9"
"2044","Will Shipley","PHI","RB","1","2025","1","8","NYG","3","2","2.0","0.67","0","0","0","0","0","33.3","33.3","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","0.2","0.2"
"2045","Patrick Mahomes","KC","QB","1","2025","1","3","NYG","5","2","2.0","0.40","0","0","2","5","0","40.0","20.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","13.2","13.2"
"2046","Jerome Ford","CLV","RB","1","2025","1","11","BLT","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2047","Hunter Luepke","DAL","FB","1","2025","1","8","DEN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.2","0.2"
"2048","Taysom Hill","NO","TE","1","2025","1","15","CAR","2","2","2.0","1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","1","33.3","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","0.2","0.2"
"2049","Arian Smith","NYJ","WR","1","2025","1","18","BUF","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","4.5","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","0.2","0.2"
"2050","CeeDee Lamb","DAL","WR","1","2025","1","8","DEN","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","10","28.6","7","74","30.1","10.57","7.40","74.0","70.0","0","0.0","2","3","0","17.7","17.7","14.6","14.6"
"2051","Cam Ward","TEN","QB","1","2025","1","15","SF","1","2","2.0","2.00","0","0","0","0","0","100.0","","","","","","","0","0.0","1","33.3","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","15.0","15.0"
"2052","Trey Lance","LAC","QB","1","2025","1","11","JAX","3","1","1.0","0.33","0","0","0","0","0","66.7","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","1.6","1.6"
"2053","Geno Smith","LV","QB","1","2025","1","17","NYG","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","1","50.0","1","50.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","9.1","9.1"
"2054","Jaret Patterson","LAC","RB","1","2025","1","17","HST","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2055","D'Ernest Johnson","NE","RB","1","2025","1","10","TB","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","1","25.0","1","16.7","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","0.1","0.1"
"2056","Chris Brooks","GB","RB","1","2025","1","1","DET","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","4.5","1","2","1.1","2.00","2.00","2.0","100.0","0","0.0","0","1","0","2.8","2.8","1.3","1.3"
"2057","C.J. Ham","MIN","FB","1","2025","1","18","GB","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","50.0","1","50.0","1","20.0","1","3.2","1","6","2.5","6.00","6.00","6.0","100.0","0","0.0","0","0","0","2.8","2.8","7.7","7.7"
"2058","Jordan Love","GB","QB","1","2025","1","9","CAR","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","10.0","10.0"
"2059","Travis Kelce","KC","TE","1","2025","1","12","IND","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","1","25.0","1","25.0","1","11.1","6","13.0","4","43","12.2","10.75","7.17","43.0","66.7","0","0.0","1","1","0","11.0","11.0","8.4","8.4"
"2060","Aaron Rodgers","PIT","QB","1","2025","1","6","CLV","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","17.5","17.5"
"2061","Matthew Stafford","LA","QB","1","2025","1","7","JAX","2","1","1.0","0.50","0","0","1","2","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","27.4","27.4"
"2062","Caleb Williams","CHI","QB","1","2025","1","18","DET","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","1","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","17.6","17.6"
"2063","Puka Nacua","LA","WR","1","2025","1","1","HST","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","11","37.9","10","130","53.1","13.00","11.82","130.0","90.9","0","0.0","0","0","0","16.8","16.8","23.1","23.1"
"2064","AJ Barner","SEA","TE","1","2025","1","9","WAS","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","33.3","1","33.3","1","25.0","4","16.7","3","24","7.3","8.00","6.00","24.0","75.0","0","0.0","1","1","1","8.1","8.1","11.5","11.5"
"2065","Chimere Dike","TEN","WR","1","2025","1","13","JAX","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","4","10.5","1","8","5.7","8.00","2.00","8.0","25.0","0","0.0","0","0","0","6.4","6.4","1.9","1.9"
"2066","Kirk Cousins","ATL","QB","1","2025","1","17","LA","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","9.1","9.1"
"2067","Tahj Brooks","CIN","RB","1","2025","1","9","CHI","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2068","AJ Barner","SEA","TE","1","2025","1","16","LA","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","5","14.7","4","49","18.1","12.25","9.80","49.0","80.0","1","50.0","0","1","0","8.7","8.7","15.0","15.0"
"2069","Andy Dalton","CAR","QB","1","2025","1","8","BUF","2","1","1.0","0.50","0","1","1","1","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","4.1","4.1"
"2070","Baker Mayfield","TB","QB","1","2025","1","15","ATL","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","20.2","20.2"
"2071","Xavier Worthy","KC","WR","1","2025","1","17","DEN","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","3","13.6","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.9","4.9","0.1","0.1"
"2072","Pat Bryant","DEN","WR","1","2025","2","3","NE","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","1","100.0","1","50.0","1","3.2","1","2","1.5","2.00","2.00","2.0","100.0","0","0.0","0","0","0","2.8","2.8","1.3","1.3"
"2073","Ollie Gordon","MIA","RB","1","2025","1","6","LAC","2","1","1.0","0.50","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","1","3.0","1","1","0.5","1.00","1.00","1.0","100.0","0","0.0","0","0","0","2.5","2.5","1.2","1.2"
"2074","Skyy Moore","SF","WR","1","2025","1","5","LA","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2075","Tua Tagovailoa","MIA","QB","1","2025","1","9","BLT","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","9.5","9.5"
"2076","Matthew Stafford","LA","QB","1","2025","1","6","BLT","4","1","1.0","0.25","0","1","1","3","0","25.0","25.0","","","","","","0","0.0","1","33.3","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","10.3","10.3"
"2077","Deebo Samuel","WAS","WR","1","2025","1","8","KC","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","6","20.0","3","11","5.2","3.67","1.83","11.0","50.0","0","0.0","0","2","0","11.0","11.0","4.2","4.2"
"2078","Chimere Dike","TEN","WR","1","2025","1","8","IND","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","8","21.1","7","93","35.9","13.29","11.63","93.0","87.5","0","0.0","0","1","0","13.1","13.1","16.4","16.4"
"2079","Jaret Patterson","LAC","RB","1","2025","1","10","PIT","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2080","Julius Chestnut","TEN","RB","1","2025","1","16","KC","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2081","Malik Cunningham","DET","WR","1","2025","1","14","DAL","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2082","Harold Fannin","CLV","TE","1","2025","1","16","BUF","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","25.0","1","25.0","1","12.5","5","16.7","4","34","21.7","8.50","6.80","34.0","80.0","1","100.0","0","1","0","9.6","9.6","19.5","19.5"
"2083","Taysom Hill","NO","TE","1","2025","1","6","NE","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","100.0","1","33.3","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","6.1","6.1"
"2084","Malik Washington","MIA","WR","1","2025","1","6","LAC","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","5","15.2","4","22","10.3","5.50","4.40","22.0","80.0","0","0.0","1","2","0","9.5","9.5","6.3","6.3"
"2085","Sam Darnold","SEA","QB","1","2025","1","7","HST","3","1","1.0","0.33","0","0","1","3","0","33.3","33.3","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","10.6","10.6"
"2086","Jakobi Meyers","JAX","WR","1","2025","1","16","DEN","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","7","19.4","4","45","16.1","11.25","6.43","45.0","57.1","0","0.0","2","2","0","12.5","12.5","8.6","8.6"
"2087","C.J. Ham","MIN","FB","1","2025","1","15","DAL","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","33.3","1","25.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","6.1","6.1"
"2088","Geno Smith","LV","QB","1","2025","1","7","KC","2","1","1.0","0.50","0","1","1","1","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","2.8","2.8"
"2089","Deebo Samuel","WAS","WR","1","2025","1","18","PHI","2","1","1.0","0.50","0","1","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","5","22.7","2","20","15.3","10.00","4.00","20.0","40.0","0","0.0","0","0","0","8.4","8.4","4.1","4.1"
"2090","Emari Demercado","ARZ","RB","1","2025","1","15","HST","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","3","7.5","2","0","0.0","","0.00","0.0","66.7","0","0.0","0","0","0","4.9","4.9","2.1","2.1"
"2091","Cole Kmet","CHI","TE","1","2025","2","1","GB","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","4.2","0","0","0.0","","0.00","0.0","","0","0.0","1","1","0","4.3","4.3","0.1","0.1"
"2092","Jake Ferguson","DAL","TE","1","2025","1","12","PHI","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","6","16.7","5","60","16.9","12.00","10.00","60.0","83.3","0","0.0","1","3","1","11.8","11.8","11.1","11.1"
"2093","Zavier Scott","MIN","RB","1","2025","1","4","PIT","2","1","1.0","0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","7","15.2","6","43","12.3","7.17","6.14","43.0","85.7","1","50.0","0","2","0","13.0","13.0","16.4","16.4"
"2094","Kaleb Johnson","PIT","RB","1","2025","1","2","SEA","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2095","Harold Fannin","CLV","TE","1","2025","1","4","DET","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","1","16.7","5","14.3","2","24","13.0","12.00","4.80","24.0","40.0","0","0.0","0","1","0","9.6","9.6","4.5","4.5"
"2096","Savion Williams","GB","WR","1","2025","1","4","DAL","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","3","7.0","3","22","6.5","7.33","7.33","22.0","100.0","0","0.0","0","1","0","5.7","5.7","5.3","5.3"
"2097","Michael Carter","ARZ","RB","1","2025","1","4","SEA","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2098","Chris Brooks","GB","RB","1","2025","1","6","CIN","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2099","Tua Tagovailoa","MIA","QB","1","2025","1","15","PIT","1","1","1.0","1.00","0","0","1","1","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","17.2","17.2"
"2100","Ray Davis","BUF","RB","1","2025","1","5","NE","2","1","1.0","0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","1","50.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","0.1","0.1"
"2101","Jake Browning","CIN","QB","1","2025","1","2","JAX","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","25.0","1","25.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.4","1.4","20.7","20.7"
"2102","Ameer Abdullah","IND","RB","1","2025","1","18","HST","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","5.7","2","24","8.4","12.00","12.00","24.0","100.0","0","0.0","0","0","0","3.5","3.5","4.5","4.5"
"2103","Emari Demercado","ARZ","RB","1","2025","1","6","IND","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","1","20.0","1","16.7","1","2.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","0.1","0.1"
"2104","Malik Washington","MIA","WR","1","2025","1","17","TB","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","3","13.6","1","4","2.3","4.00","1.33","4.0","33.3","0","0.0","0","1","0","5.7","5.7","1.5","1.5"
"2105","Jerome Ford","CLV","RB","1","2025","1","10","NYJ","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","3.1","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","2.8","2.8","0.1","0.1"
"2106","Brashard Smith","KC","RB","1","2025","1","15","LAC","2","1","1.0","0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","1","33.3","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.8","1.8","0.1","0.1"
"2107","Brady Cook","NYJ","QB","1","2025","1","17","NE","2","1","1.0","0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","5.2","5.2"
"2108","Bryce Young","CAR","QB","1","2025","1","5","MIA","3","1","1.0","0.33","0","0","1","4","0","33.3","33.3","","","","","","1","50.0","1","33.3","1","16.7","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","14.0","14.0"
"2109","AJ Barner","SEA","TE","1","2025","1","11","LA","2","1","1.0","0.50","0","0","0","0","0","50.0","","","","","","","0","0.0","1","33.3","1","14.3","10","22.7","10","70","25.1","7.00","7.00","70.0","100.0","0","0.0","0","1","1","17.5","17.5","17.1","17.1"
"2110","Jalen McMillan","TB","WR","1","2025","1","16","CAR","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","1","10.0","3","11.5","2","15","10.3","7.50","5.00","15.0","66.7","0","0.0","0","0","0","5.8","5.8","3.6","3.6"
"2111","Jameson Williams","DET","WR","1","2025","1","5","CIN","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","4.2","1","9","3.4","9.00","9.00","9.0","100.0","0","0.0","0","0","0","2.0","2.0","2.0","2.0"
"2112","Aaron Rodgers","PIT","QB","1","2025","1","3","NE","4","1","1.0","0.25","0","0","1","3","0","25.0","25.0","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","12.7","12.7"
"2113","Jaylin Noel","HST","WR","1","2025","1","14","KC","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","6.5","2","12","5.9","6.00","6.00","12.0","100.0","0","0.0","0","0","0","3.5","3.5","3.3","3.3"
"2114","Mitchell Evans","CAR","TE","1","2025","1","17","SEA","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","2","8.3","1","5","9.3","5.00","2.50","5.0","50.0","0","0.0","0","0","0","3.5","3.5","1.6","1.6"
"2115","Daniel Jones","IND","QB","1","2025","1","13","HST","1","1","1.0","1.00","0","1","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","16.1","16.1"
"2116","Nick Chubb","HST","RB","1","2025","1","17","LAC","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2117","Savion Williams","GB","WR","1","2025","1","8","PIT","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","1","2.7","1","8","2.2","8.00","8.00","8.0","100.0","1","33.3","1","1","0","2.8","2.8","7.9","7.9"
"2118","Devin Neal","NO","RB","1","2025","1","7","CHI","1","1","1.0","1.00","0","0","0","0","0","100.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2119","Dallas Goedert","PHI","TE","1","2025","2","1","SF","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","50.0","1","20.0","1","14.3","7","20.0","4","33","19.6","8.25","4.71","33.0","57.1","1","100.0","1","2","0","13.3","13.3","19.4","19.4"
"2120","Justice Hill","BLT","RB","1","2025","1","10","MIN","1","1","1.0","1.00","1","0","0","0","0","100.0","","","","","","","1","50.0","1","25.0","1","11.1","2","6.9","1","12","6.8","12.00","6.00","12.0","50.0","0","0.0","0","0","0","4.3","4.3","8.3","8.3"
