"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"89","Derrick Henry","BLT","RB","1","2024","1","9","DEN","23","106","106.0","4.61","2","1","0","0","0","95.7","65.2","47.8","8.7","4.3","4.3","","0","0.0","3","60.0","9","69.2","1","5.3","1","27","9.6","27.00","27.00","27.0","100.0","0","0.0","0","0","0","20.5","20.5","26.3","26.3"
"90","Joe Mixon","HST","RB","1","2024","2","1","LAC","25","106","106.0","4.24","1","1","0","0","0","72.0","60.0","48.0","12.0","8.0","","","0","0.0","0","0.0","4","100.0","2","6.1","1","13","4.6","13.00","6.50","13.0","50.0","0","0.0","0","1","0","19.5","19.5","17.9","17.9"
"91","Kareem Hunt","KC","RB","1","2024","1","9","TB","27","106","106.0","3.93","1","0","0","0","0","81.5","63.0","33.3","7.4","3.7","","","3","100.0","4","80.0","7","77.8","1","2.3","1","11","3.8","11.00","11.00","11.0","100.0","0","0.0","0","0","0","20.7","20.7","18.7","18.7"
"92","Josh Jacobs","GB","RB","1","2024","1","12","SF","26","106","106.0","4.08","3","0","0","0","0","84.6","53.8","34.6","11.5","3.8","","","5","100.0","5","62.5","7","53.8","1","4.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","20.2","20.2","28.6","28.6"
"93","Kyren Williams","LA","RB","1","2024","2","2","PHI","19","106","106.0","5.58","0","1","0","0","0","73.7","63.2","42.1","10.5","10.5","10.5","5.3","1","100.0","3","75.0","4","66.7","1","2.3","1","-1","-0.3","-1.00","-1.00","-1.0","100.0","0","0.0","0","0","0","14.2","14.2","10.5","10.5"
"94","Aaron Jones","MIN","RB","1","2024","1","12","CHI","22","106","106.0","4.82","1","1","0","0","0","77.3","45.5","36.4","13.6","4.5","4.5","4.5","3","100.0","7","87.5","9","90.0","3","8.6","3","23","6.7","7.67","7.67","23.0","100.0","0","0.0","0","1","0","23.8","23.8","20.9","20.9"
"95","Najee Harris","PIT","RB","1","2024","1","6","LV","14","106","106.0","7.57","1","0","0","0","0","85.7","64.3","42.9","28.6","21.4","14.3","7.1","1","25.0","2","28.6","2","22.2","2","8.3","2","16","11.0","8.00","8.00","16.0","100.0","0","0.0","0","0","0","11.5","11.5","20.2","20.2"
"96","Joe Mixon","HST","RB","1","2024","1","9","NYJ","24","106","106.0","4.42","1","0","0","0","0","83.3","62.5","33.3","12.5","4.2","4.2","","1","100.0","2","100.0","6","75.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","16.9","16.9","16.6","16.6"
"97","Tyler Allgeier","ATL","RB","1","2024","1","6","CAR","18","105","105.0","5.83","1","0","0","0","0","83.3","66.7","55.6","11.1","11.1","5.6","","3","75.0","4","40.0","8","53.3","1","3.3","1","3","1.3","3.00","3.00","3.0","100.0","0","0.0","0","1","0","18.0","18.0","19.8","19.8"
"98","Jahmyr Gibbs","DET","RB","1","2024","2","2","WAS","14","105","105.0","7.50","2","0","0","0","0","78.6","50.0","50.0","35.7","14.3","7.1","7.1","1","50.0","3","75.0","6","75.0","10","23.3","6","70","20.8","11.67","7.00","70.0","60.0","0","0.0","0","1","0","27.6","27.6","35.5","35.5"
"99","James Cook","BUF","RB","1","2024","1","15","DET","14","105","105.0","7.50","2","0","0","0","0","92.9","85.7","57.1","14.3","7.1","7.1","7.1","1","33.3","3","37.5","5","41.7","1","2.9","1","28","7.7","28.00","28.00","28.0","100.0","0","0.0","0","0","0","12.6","12.6","26.3","26.3"
"100","Jonathan Taylor","IND","RB","1","2024","1","8","HST","20","105","105.0","5.25","1","0","0","0","0","75.0","50.0","35.0","20.0","10.0","5.0","","2","100.0","3","100.0","3","100.0","1","3.1","1","12","6.9","12.00","12.00","12.0","100.0","0","0.0","0","0","0","13.9","13.9","18.7","18.7"
"101","David Montgomery","DET","RB","1","2024","1","3","ARZ","23","105","105.0","4.57","1","0","0","0","0","82.6","60.9","39.1","13.0","4.3","","","1","50.0","1","33.3","2","50.0","3","13.0","3","17","8.5","5.67","5.67","17.0","100.0","0","0.0","0","0","0","17.4","17.4","21.2","21.2"
"102","James Conner","ARZ","RB","1","2024","1","4","WAS","18","104","104.0","5.78","1","0","0","0","0","77.8","66.7","55.6","22.2","11.1","5.6","","1","100.0","2","100.0","5","100.0","1","4.5","1","9","6.3","9.00","9.00","9.0","100.0","0","0.0","0","0","0","14.6","14.6","18.3","18.3"
"103","Rico Dowdle","DAL","RB","1","2024","1","17","PHI","23","104","104.0","4.52","0","1","0","0","0","91.3","65.2","34.8","8.7","8.7","","","0","0.0","0","0.0","3","75.0","1","3.4","1","4","2.7","4.00","4.00","4.0","100.0","0","0.0","0","0","0","15.3","15.3","10.8","10.8"
"104","Chuba Hubbard","CAR","RB","1","2024","1","4","CIN","18","104","104.0","5.78","1","0","0","0","0","77.8","61.1","44.4","11.1","11.1","5.6","5.6","5","100.0","5","100.0","6","100.0","4","9.8","4","17","7.7","4.25","4.25","17.0","100.0","0","0.0","0","0","0","19.9","19.9","22.1","22.1"
"105","Kyren Williams","LA","RB","1","2024","1","13","NO","15","104","104.0","6.93","1","0","0","0","0","100.0","86.7","53.3","33.3","6.7","","","1","100.0","2","100.0","2","100.0","1","4.2","1","9","4.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","10.6","10.6","18.3","18.3"
"106","Tyrone Tracy","NYG","RB","1","2024","1","10","CAR","18","103","103.0","5.72","1","1","0","0","0","77.8","61.1","50.0","16.7","11.1","5.6","5.6","0","0.0","1","33.3","3","50.0","2","5.4","1","1","0.5","1.00","0.50","1.0","50.0","0","0.0","1","1","1","15.2","15.2","16.4","16.4"
"107","Kenneth Walker","SEA","RB","1","2024","1","1","DEN","20","103","103.0","5.15","1","0","0","0","0","80.0","70.0","45.0","15.0","10.0","5.0","","0","0.0","1","100.0","2","100.0","3","12.0","2","6","3.5","3.00","2.00","6.0","66.7","0","0.0","1","2","0","17.6","17.6","18.9","18.9"
"108","Bijan Robinson","ATL","RB","1","2024","1","7","SEA","21","103","103.0","4.90","1","0","0","0","0","85.7","61.9","57.1","4.8","4.8","4.8","","1","100.0","3","100.0","6","100.0","5","13.9","3","40","16.3","13.33","8.00","40.0","60.0","0","0.0","0","0","0","22.9","22.9","23.3","23.3"
"109","Brian Robinson","WAS","RB","1","2024","1","13","TEN","16","103","103.0","6.44","1","0","0","0","0","81.3","62.5","31.3","18.8","12.5","6.3","6.3","2","66.7","3","50.0","4","36.4","1","3.3","1","6","2.9","6.00","6.00","6.0","100.0","0","0.0","0","0","0","12.8","12.8","17.9","17.9"
"110","Jonathan Taylor","IND","RB","1","2024","1","2","GB","12","103","103.0","8.58","0","0","0","0","0","83.3","66.7","50.0","41.7","33.3","8.3","","0","0.0","0","0.0","1","33.3","4","11.8","2","32","15.7","16.00","8.00","32.0","50.0","0","0.0","0","0","1","12.7","12.7","15.5","15.5"
"111","Tony Pollard","TEN","RB","1","2024","1","14","JAX","21","102","102.0","4.86","0","0","0","0","0","85.7","66.7","33.3","14.3","4.8","4.8","","1","100.0","1","100.0","3","60.0","2","6.3","2","22","13.1","11.00","11.00","22.0","100.0","0","0.0","0","1","0","16.6","16.6","14.4","14.4"
"112","Kareem Hunt","KC","RB","1","2024","1","5","NO","27","102","102.0","3.78","1","0","0","0","0","92.6","77.8","33.3","","","","","1","50.0","1","50.0","4","80.0","1","2.6","1","15","4.5","15.00","15.00","15.0","100.0","0","0.0","0","0","0","18.2","18.2","18.7","18.7"
"113","Bijan Robinson","ATL","RB","1","2024","1","13","LAC","26","102","102.0","3.92","1","0","0","0","0","88.5","57.7","30.8","7.7","3.8","","","2","100.0","5","100.0","5","71.4","6","15.4","6","33","13.5","5.50","5.50","33.0","100.0","0","0.0","0","0","0","25.9","25.9","25.5","25.5"
"114","Joe Mixon","HST","RB","1","2024","1","6","NE","13","102","102.0","7.85","1","0","0","0","0","69.2","53.8","23.1","15.4","15.4","15.4","7.7","2","100.0","3","100.0","6","100.0","3","9.4","2","30","15.6","15.00","10.00","30.0","66.7","1","33.3","2","2","0","17.6","17.6","27.2","27.2"
"115","Joe Mixon","HST","RB","1","2024","1","8","IND","25","102","102.0","4.08","1","0","0","0","0","68.0","48.0","32.0","20.0","4.0","4.0","","0","0.0","1","50.0","3","75.0","6","16.2","4","32","11.2","8.00","5.33","32.0","66.7","0","0.0","0","0","0","23.7","23.7","23.4","23.4"
"116","Kyren Williams","LA","RB","1","2024","1","5","GB","22","102","102.0","4.64","1","1","0","0","0","95.5","59.1","40.9","4.5","4.5","4.5","4.5","1","33.3","3","50.0","4","50.0","1","2.2","1","3","1.2","3.00","3.00","3.0","100.0","0","0.0","0","0","0","15.7","15.7","16.5","16.5"
"117","Najee Harris","PIT","RB","1","2024","1","7","NYJ","21","102","102.0","4.86","1","0","0","0","0","81.0","57.1","28.6","14.3","9.5","4.8","4.8","1","33.3","3","50.0","8","61.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","17.2","17.2","16.2","16.2"
"118","Aaron Jones","MIN","RB","1","2024","1","3","HST","19","102","102.0","5.37","0","0","0","0","0","89.5","78.9","36.8","5.3","5.3","5.3","5.3","2","100.0","3","100.0","4","80.0","6","21.4","5","46","25.4","9.20","7.67","46.0","83.3","1","25.0","2","3","0","24.1","24.1","25.8","25.8"
"119","Joe Mixon","HST","RB","1","2024","1","13","JAX","20","101","101.0","5.05","1","0","0","0","0","75.0","50.0","30.0","20.0","5.0","5.0","5.0","0","0.0","2","100.0","2","50.0","6","17.6","4","18","7.4","4.50","3.00","18.0","66.7","0","0.0","0","0","0","20.4","20.4","21.9","21.9"
"120","Tank Bigsby","JAX","RB","1","2024","1","5","IND","13","101","101.0","7.77","2","1","0","0","0","76.9","53.8","23.1","15.4","15.4","7.7","7.7","1","100.0","2","100.0","3","60.0","1","2.9","1","28","7.5","28.00","28.00","28.0","100.0","0","0.0","0","0","0","10.4","10.4","25.9","25.9"
"121","James Conner","ARZ","RB","1","2024","1","7","LAC","19","101","101.0","5.32","0","0","0","0","0","84.2","68.4","57.9","26.3","","","","0","0.0","2","100.0","3","60.0","3","11.5","2","51","35.2","25.50","17.00","51.0","66.7","0","0.0","0","0","1","16.3","16.3","17.2","17.2"
"122","Brian Robinson","WAS","RB","1","2024","1","4","ARZ","21","101","101.0","4.81","1","0","0","0","0","90.5","57.1","47.6","9.5","9.5","","","0","0.0","2","40.0","2","33.3","3","10.0","3","12","5.2","4.00","4.00","12.0","100.0","0","0.0","0","1","0","17.3","17.3","20.3","20.3"
"123","James Cook","BUF","RB","1","2024","1","16","NE","11","100","100.0","9.09","1","1","0","0","0","81.8","72.7","45.5","18.2","18.2","18.2","9.1","0","0.0","1","100.0","2","100.0","3","10.3","3","26","16.9","8.67","8.67","26.0","100.0","1","100.0","1","1","0","12.4","12.4","27.6","27.6"
"124","Jordan Mason","SF","RB","1","2024","1","2","MIN","20","100","100.0","5.00","1","1","0","0","0","80.0","60.0","50.0","10.0","5.0","5.0","","1","50.0","3","75.0","6","85.7","1","2.8","1","4","1.3","4.00","4.00","4.0","100.0","0","0.0","0","0","0","16.4","16.4","17.4","17.4"
"125","Isaac Guerendo","SF","RB","1","2024","1","6","SEA","10","99","99.0","9.90","0","0","0","0","0","80.0","60.0","30.0","10.0","10.0","10.0","10.0","1","100.0","1","25.0","2","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.6","6.6","9.9","9.9"
"126","Chuba Hubbard","CAR","RB","1","2024","1","5","CHI","13","97","97.0","7.46","1","0","0","0","0","100.0","92.3","61.5","15.4","7.7","7.7","7.7","0","0.0","1","100.0","1","50.0","4","11.4","4","-2","-1.0","-0.50","-0.50","-2.0","100.0","0","0.0","0","0","1","13.2","13.2","18.5","18.5"
"127","Chase Brown","CIN","RB","1","2024","1","15","TEN","25","97","97.0","3.88","1","0","0","0","0","84.0","64.0","36.0","12.0","","","","1","100.0","4","100.0","8","100.0","3","8.1","3","16","5.9","5.33","5.33","16.0","100.0","1","33.3","2","2","0","25.2","25.2","26.3","26.3"
"128","Ray Davis","BUF","RB","1","2024","1","6","NYJ","20","97","97.0","4.85","0","0","0","0","0","90.0","70.0","50.0","10.0","5.0","","","0","0.0","3","75.0","6","85.7","3","12.0","3","55","25.6","18.33","18.33","55.0","100.0","0","0.0","0","0","0","19.4","19.4","18.2","18.2"
"129","Bijan Robinson","ATL","RB","1","2024","1","2","PHI","14","97","97.0","6.93","0","0","0","0","0","85.7","64.3","57.1","28.6","14.3","","","1","100.0","1","50.0","1","20.0","5","17.2","4","25","10.4","6.25","5.00","25.0","80.0","0","0.0","0","0","0","15.1","15.1","16.2","16.2"
"130","Kyren Williams","LA","RB","1","2024","1","8","MIN","23","97","97.0","4.22","0","0","0","0","0","73.9","52.2","30.4","17.4","4.3","","","0","0.0","3","100.0","6","85.7","6","17.6","5","19","6.8","3.80","3.17","19.0","83.3","1","25.0","1","1","0","26.1","26.1","22.6","22.6"
"131","De'Von Achane","MIA","RB","1","2024","1","8","ARZ","10","97","97.0","9.70","0","0","0","0","0","90.0","80.0","60.0","20.0","10.0","10.0","10.0","0","0.0","0","0.0","1","16.7","7","18.4","6","50","21.4","8.33","7.14","50.0","85.7","1","100.0","0","2","0","17.7","17.7","26.7","26.7"
"132","J.K. Dobbins","LAC","RB","1","2024","1","6","DEN","25","96","96.0","3.84","1","0","0","0","0","68.0","48.0","32.0","12.0","4.0","4.0","","1","100.0","2","66.7","4","80.0","2","5.9","2","6","2.5","3.00","3.00","6.0","100.0","0","0.0","0","1","0","19.5","19.5","18.2","18.2"
"133","Antonio Gibson","NE","RB","1","2024","1","2","SEA","11","96","96.0","8.73","0","0","0","0","0","81.8","72.7","36.4","18.2","18.2","9.1","9.1","0","0.0","0","0.0","1","11.1","1","3.7","1","7","4.7","7.00","7.00","7.0","100.0","0","0.0","0","0","0","7.7","7.7","11.3","11.3"
"134","De'Von Achane","MIA","RB","1","2024","1","2","BUF","22","96","96.0","4.36","0","0","0","0","0","72.7","54.5","40.9","18.2","9.1","","","0","0.0","3","100.0","4","80.0","7","17.9","7","69","30.7","9.86","9.86","69.0","100.0","1","100.0","1","1","0","25.4","25.4","29.5","29.5"
"135","Jonathan Taylor","IND","RB","1","2024","1","13","NE","25","96","96.0","3.84","0","1","0","0","0","84.0","76.0","32.0","","","","","1","33.3","3","50.0","10","76.9","1","4.2","1","7","6.4","7.00","7.00","7.0","100.0","1","50.0","1","1","0","23.1","23.1","17.3","17.3"
"136","Saquon Barkley","PHI","RB","1","2024","1","2","ATL","22","95","95.0","4.32","0","0","0","0","0","81.8","72.7","36.4","9.1","","","","0","0.0","1","50.0","5","41.7","5","16.7","4","21","11.5","5.25","4.20","21.0","80.0","0","0.0","2","2","0","24.1","24.1","17.6","17.6"
"137","Tyjae Spears","TEN","RB","1","2024","1","17","JAX","20","95","95.0","4.75","0","0","0","0","0","70.0","60.0","50.0","20.0","5.0","5.0","","0","0.0","0","0.0","2","50.0","4","12.9","3","8","4.1","2.67","2.00","8.0","75.0","0","0.0","0","0","0","17.4","17.4","13.3","13.3"
"138","Drake Maye","NE","QB","1","2024","1","9","TEN","8","95","95.0","11.88","0","1","7","95","0","87.5","87.5","75.0","62.5","25.0","25.0","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.9","3.9","18.7","18.7"
"139","Bijan Robinson","ATL","RB","1","2024","1","6","CAR","15","95","95.0","6.33","2","0","0","0","0","100.0","86.7","60.0","13.3","13.3","","","1","25.0","3","30.0","4","26.7","3","10.0","3","10","4.4","3.33","3.33","10.0","100.0","0","0.0","0","1","0","16.0","16.0","25.5","25.5"
"140","Devin Singletary","NYG","RB","1","2024","1","2","WAS","16","95","95.0","5.94","1","1","0","0","0","81.3","62.5","43.8","25.0","12.5","6.3","","0","0.0","2","100.0","2","50.0","1","3.6","1","0","0.0","","0.00","0.0","100.0","0","0.0","0","0","0","11.0","11.0","15.5","15.5"
"141","Josh Jacobs","GB","RB","1","2024","1","9","DET","13","95","95.0","7.31","0","0","0","0","0","84.6","69.2","46.2","23.1","7.7","7.7","7.7","0","0.0","1","50.0","2","28.6","3","7.7","2","13","4.8","6.50","4.33","13.0","66.7","0","0.0","0","0","0","12.5","12.5","12.8","12.8"
"142","Aaron Jones","MIN","RB","1","2024","1","1","NYG","14","94","94.0","6.71","1","0","0","0","0","92.9","64.3","42.9","35.7","14.3","","","2","100.0","2","66.7","2","66.7","2","8.3","2","15","7.2","7.50","7.50","15.0","100.0","0","0.0","0","0","0","11.5","11.5","18.9","18.9"
"143","Josh Jacobs","GB","RB","1","2024","1","15","SEA","26","94","94.0","3.62","1","1","0","0","0","84.6","57.7","30.8","3.8","3.8","","","1","50.0","3","75.0","5","71.4","4","14.8","4","42","18.3","10.50","10.50","42.0","100.0","0","0.0","0","0","0","23.0","23.0","22.6","22.6"
"144","Bijan Robinson","ATL","RB","1","2024","1","16","NYG","22","94","94.0","4.27","2","0","0","0","0","81.8","63.6","36.4","13.6","","","","2","100.0","3","100.0","7","87.5","2","7.4","2","9","4.5","4.50","4.50","9.0","100.0","0","0.0","0","1","0","20.6","20.6","24.3","24.3"
"145","Kyren Williams","LA","RB","1","2024","1","4","CHI","19","94","94.0","4.95","1","0","0","0","0","89.5","73.7","57.9","10.5","","","","1","100.0","2","100.0","4","80.0","4","13.8","4","10","4.5","2.50","2.50","10.0","100.0","0","0.0","1","1","0","19.5","19.5","20.4","20.4"
"146","Chris Rodriguez Jr.","WAS","RB","1","2024","1","13","TEN","13","94","94.0","7.23","1","0","0","0","0","100.0","92.3","53.8","15.4","15.4","7.7","","0","0.0","1","16.7","2","18.2","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.1","8.1","15.4","15.4"
"147","Tony Pollard","TEN","RB","1","2024","1","8","DET","20","94","94.0","4.70","0","0","0","0","0","85.0","65.0","25.0","15.0","10.0","","","0","0.0","1","100.0","1","50.0","4","10.5","3","23","8.6","7.67","5.75","23.0","75.0","0","0.0","0","0","0","16.6","16.6","14.7","14.7"
"148","Tony Pollard","TEN","RB","1","2024","1","6","IND","17","93","93.0","5.47","1","0","0","0","0","94.1","70.6","52.9","11.8","5.9","5.9","","0","0.0","0","0.0","2","100.0","3","11.1","3","-5","-5.3","-1.67","-1.67","-5.0","100.0","0","0.0","0","0","0","14.5","14.5","17.8","17.8"
"149","Aaron Jones","MIN","RB","1","2024","1","4","GB","22","93","93.0","4.23","0","0","0","0","0","77.3","59.1","31.8","13.6","9.1","","","2","66.7","3","50.0","4","57.1","5","17.9","4","46","16.7","11.50","9.20","46.0","80.0","0","0.0","0","3","0","24.1","24.1","17.9","17.9"
"150","D'Andre Swift","CHI","RB","1","2024","1","4","LA","16","93","93.0","5.81","1","0","0","0","0","87.5","62.5","43.8","6.3","6.3","6.3","6.3","0","0.0","0","0.0","1","16.7","7","30.4","7","72","45.9","10.29","10.29","72.0","100.0","0","0.0","0","0","0","19.1","19.1","29.5","29.5"
"151","Aaron Jones","MIN","RB","1","2024","1","7","DET","14","93","93.0","6.64","1","0","0","0","0","78.6","57.1","42.9","21.4","14.3","7.1","7.1","0","0.0","0","0.0","0","0.0","3","11.1","3","23","8.9","7.67","7.67","23.0","100.0","0","0.0","0","0","0","11.3","11.3","20.6","20.6"
"152","Bijan Robinson","ATL","RB","1","2024","1","14","MIN","22","92","92.0","4.18","1","0","0","0","0","81.8","54.5","45.5","13.6","","","","1","100.0","3","75.0","7","87.5","2","5.4","2","9","2.6","4.50","4.50","9.0","100.0","0","0.0","0","1","0","20.6","20.6","20.1","20.1"
"153","Alexander Mattison","LV","RB","1","2024","1","7","LA","23","92","92.0","4.00","0","0","0","0","0","87.0","69.6","34.8","8.7","","","","0","0.0","0","0.0","1","33.3","3","6.8","3","31","15.0","10.33","10.33","31.0","100.0","0","0.0","0","0","0","16.6","16.6","15.3","15.3"
"154","Derrick Henry","BLT","RB","1","2024","1","5","CIN","15","92","92.0","6.13","1","0","0","0","0","86.7","60.0","26.7","6.7","6.7","6.7","6.7","2","66.7","2","40.0","2","40.0","1","2.4","1","4","1.1","4.00","4.00","4.0","100.0","0","0.0","0","1","0","11.4","11.4","16.6","16.6"
"155","Chuba Hubbard","CAR","RB","1","2024","1","14","PHI","26","92","92.0","3.54","1","0","0","0","0","80.8","61.5","26.9","3.8","3.8","","","3","75.0","5","83.3","6","85.7","5","14.7","4","15","7.9","3.75","3.00","15.0","80.0","0","0.0","0","2","0","26.9","26.9","20.7","20.7"
"156","Jerome Ford","CLV","RB","1","2024","1","16","CIN","11","92","92.0","8.36","1","0","0","0","0","90.9","54.5","27.3","9.1","9.1","9.1","9.1","1","33.3","2","40.0","4","50.0","5","14.7","5","39","24.8","7.80","7.80","39.0","100.0","0","0.0","0","1","0","17.0","17.0","24.1","24.1"
"157","Chuba Hubbard","CAR","RB","1","2024","1","6","ATL","18","92","92.0","5.11","0","0","0","0","0","83.3","72.2","38.9","16.7","11.1","","","0","0.0","1","100.0","3","75.0","6","15.8","5","11","5.0","2.20","1.83","11.0","83.3","0","0.0","1","2","1","21.9","21.9","15.3","15.3"
"158","Zach Charbonnet","SEA","RB","1","2024","1","3","MIA","18","91","91.0","5.06","2","0","0","0","0","88.9","72.2","33.3","27.8","","","","1","100.0","2","100.0","3","100.0","4","11.8","3","16","5.5","5.33","4.00","16.0","75.0","0","0.0","0","0","0","17.3","17.3","25.7","25.7"
