"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"2207","Emari Demercado","ARZ","RB","1","2023","1","2","NYG","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","2","6.5","2","7","3.1","3.50","3.50","7.0","100.0","0","0.0","0","0","0","3.5","3.5","2.5","2.5"
"2208","Kyle Allen","BUF","QB","1","2023","1","11","NYJ","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2209","Tank Bigsby","JAX","RB","1","2023","1","15","BLT","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.2","-0.2"
"2210","Baker Mayfield","TB","QB","1","2023","1","15","GB","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","2","50.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","30.0","30.0"
"2211","Mike White","MIA","QB","1","2023","1","15","NYJ","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","0.0","0.0"
"2212","Joe Burrow","CIN","QB","1","2023","1","3","LA","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","9.2","9.2"
"2213","Jayden Reed","GB","WR","1","2023","1","1","CHI","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","5","18.5","2","48","19.6","24.00","9.60","48.0","40.0","0","0.0","0","0","0","7.9","7.9","6.6","6.6"
"2214","Jared Goff","DET","QB","1","2023","1","13","NO","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","16.3","16.3"
"2215","Jared Goff","DET","QB","1","2023","1","10","LAC","3","-2","-2.0","-0.67","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","9.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","21.1","21.1"
"2216","Kalif Raymond","DET","WR","1","2023","1","8","LV","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","14.3","3","8.1","2","24","8.8","12.00","8.00","24.0","66.7","0","0.0","0","1","0","6.6","6.6","4.2","4.2"
"2217","Kyle Allen","BUF","QB","1","2023","1","2","LV","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2218","Gabe Davis","BUF","WR","1","2023","1","3","WAS","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","12.5","1","35","16.1","35.00","8.75","35.0","25.0","1","100.0","0","0","0","6.4","6.4","10.3","10.3"
"2219","Cooper Rush","DAL","QB","1","2023","1","5","SF","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","0.1","0.1"
"2220","Calvin Austin","PIT","WR","1","2023","1","2","CLV","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","3","10.0","1","10","4.5","10.00","3.33","10.0","33.3","0","0.0","0","0","0","4.9","4.9","1.8","1.8"
"2221","Sam Darnold","SF","QB","1","2023","1","1","PIT","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2222","Deonte Harty","BUF","WR","1","2023","1","11","NYJ","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","3.1","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","-0.2","-0.2"
"2223","Deuce Vaughn","DAL","RB","1","2023","1","10","NYG","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","2.3","1","11","2.3","11.00","11.00","11.0","100.0","0","0.0","0","0","0","2.0","2.0","1.9","1.9"
"2224","Mac Jones","NE","QB","1","2023","1","8","MIA","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","13.2","13.2"
"2225","Jonathan Williams","WAS","RB","1","2023","1","15","LA","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","2.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","-0.2","-0.2"
"2226","Sam Darnold","SF","QB","1","2023","1","17","WAS","2","-2","-2.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.2","-0.2"
"2227","Deonte Harty","BUF","WR","1","2023","1","3","WAS","2","-2","-2.0","-1.00","0","0","0","0","0","50.0","","","","","","","0","0.0","1","20.0","1","14.3","3","9.4","2","15","6.9","7.50","5.00","15.0","66.7","0","0.0","0","0","0","6.3","6.3","3.3","3.3"
"2228","Jerick McKinnon","KC","RB","1","2023","1","2","JAX","1","-2","-2.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","3","7.3","3","24","7.9","8.00","8.00","24.0","100.0","0","0.0","0","0","0","4.9","4.9","5.2","5.2"
"2229","Cooper Rush","DAL","QB","1","2023","1","8","LA","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-0.2","-0.2"
"2230","Rashee Rice","KC","WR","1","2023","1","1","DET","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","5","12.8","3","29","12.8","9.67","5.80","29.0","60.0","1","50.0","1","1","0","8.7","8.7","11.6","11.6"
"2231","Tua Tagovailoa","MIA","QB","1","2023","1","7","PHI","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","11.3","11.3"
"2232","Geno Smith","SEA","QB","1","2023","1","8","CLV","2","-3","-3.0","-1.50","0","0","0","0","0","","","","","","","","0","0.0","1","50.0","2","40.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.7","2.7","15.9","15.9"
"2233","Cooper Rush","DAL","QB","1","2023","1","11","CAR","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","0.3","0.3"
"2234","Derek Carr","NO","QB","1","2023","1","17","TB","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","15.6","15.6"
"2235","Kadarius Toney","KC","WR","1","2023","1","8","DEN","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","33.3","1","2.6","1","4","1.7","4.00","4.00","4.0","100.0","0","0.0","0","0","0","2.8","2.8","1.1","1.1"
"2236","Matt Barkley","JAX","QB","1","2023","1","17","CAR","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-0.3","-0.3"
"2237","Jared Goff","DET","QB","1","2023","2","1","LA","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","14.8","14.8"
"2238","Kyle Allen","BUF","QB","1","2023","1","4","MIA","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-0.3","-0.3"
"2239","Treylon Burks","TEN","WR","1","2023","1","16","SEA","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","25.0","3","11.1","2","25","15.2","12.50","8.33","25.0","66.7","0","0.0","0","0","0","5.8","5.8","4.2","4.2"
"2240","Marvin Mims","DEN","WR","1","2023","1","10","BUF","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","-0.3","-0.3"
"2241","Elijah Mitchell","SF","RB","1","2023","1","6","CLV","2","-3","-3.0","-1.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.3","-0.3"
"2242","Brian Hoyer","LV","QB","1","2023","1","6","NE","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","3.8","3.8"
"2243","Velus Jones","CHI","WR","1","2023","1","2","TB","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.3","-0.3"
"2244","Will Levis","TEN","QB","1","2023","1","12","CAR","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","7.1","7.1"
"2245","Joshua Dobbs","ARZ","QB","1","2023","1","1","WAS","3","-3","-3.0","-1.00","0","2","0","0","0","33.3","","","","","","","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.3","2.3","3.0","3.0"
"2246","Ryan Tannehill","TEN","QB","1","2023","1","18","JAX","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","3.7","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.0","3.0","13.4","13.4"
"2247","Tyler Scott","CHI","WR","1","2023","1","15","CLV","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","10.0","3","49","29.5","16.33","12.25","49.0","75.0","0","0.0","0","0","0","6.4","6.4","7.6","7.6"
"2248","Sam Darnold","SF","QB","1","2023","1","10","JAX","3","-3","-3.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-0.1","-0.1"
"2249","Cooper Kupp","LA","WR","1","2023","1","16","NO","1","-3","-3.0","-3.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","10.0","12","35.3","6","52","15.9","8.67","4.33","52.0","50.0","0","0.0","2","5","0","23.2","23.2","10.9","10.9"
"2250","Mecole Hardman","KC","WR","1","2023","2","1","MIA","1","-4","-4.0","-4.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","3","7.3","1","3","1.1","3.00","1.00","3.0","33.3","0","0.0","0","0","0","4.9","4.9","0.9","0.9"
"2251","Tyreek Hill","MIA","WR","1","2023","1","13","WAS","2","-4","-4.0","-2.00","0","0","0","0","0","50.0","50.0","50.0","","","","","0","0.0","0","0.0","1","10.0","7","28.0","5","157","55.5","31.40","22.43","157.0","71.4","2","100.0","0","0","0","12.2","12.2","32.3","32.3"
"2252","Tutu Atwell","LA","WR","1","2023","1","18","SF","1","-4","-4.0","-4.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","16.7","2","7","4.3","3.50","1.75","7.0","50.0","0","0.0","0","1","0","7.2","7.2","4.3","4.3"
"2253","Kenneth Gainwell","PHI","RB","1","2023","1","8","WAS","2","-4","-4.0","-2.00","0","1","0","0","0","","","","","","","","1","50.0","1","20.0","1","16.7","5","13.2","5","30","9.4","6.00","6.00","30.0","100.0","0","0.0","0","0","0","9.2","9.2","6.6","6.6"
"2254","Rondale Moore","ARZ","WR","1","2023","1","6","LA","3","-4","-4.0","-1.33","0","0","0","0","0","33.3","","","","","","","0","0.0","0","0.0","1","33.3","7","17.1","4","30","12.8","7.50","4.29","30.0","57.1","0","0.0","0","0","0","12.7","12.7","6.6","6.6"
"2255","Calvin Ridley","JAX","WR","1","2023","1","6","IND","1","-4","-4.0","-4.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","8","26.7","4","30","16.6","7.50","3.75","30.0","50.0","0","0.0","0","0","0","12.3","12.3","6.6","6.6"
"2256","Derek Carr","NO","QB","1","2023","1","15","NYG","3","-4","-4.0","-1.33","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","20.3","20.3"
"2257","Matthew Stafford","LA","QB","1","2023","1","16","NO","1","-4","-4.0","-4.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","20.7","20.7"
"2258","Keaontay Ingram","ARZ","RB","1","2023","1","1","WAS","5","-4","-4.0","-0.80","0","0","0","0","0","20.0","20.0","20.0","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.5","2.5","-0.4","-0.4"
"2259","Mike White","MIA","QB","1","2023","1","6","CAR","3","-4","-4.0","-1.33","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-1.4","-1.4"
"2260","Jameis Winston","NO","QB","1","2023","1","5","NE","3","-4","-4.0","-1.33","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","3","30.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.1","4.1","-0.4","-0.4"
"2261","Geno Smith","SEA","QB","1","2023","1","3","CAR","4","-4","-4.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","16.4","16.4"
"2262","Derek Carr","NO","QB","1","2023","1","2","CAR","3","-4","-4.0","-1.33","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","7.7","7.7"
"2263","James Cook","BUF","RB","1","2023","1","5","JAX","5","-4","-4.0","-0.80","0","0","0","0","0","20.0","20.0","20.0","","","","","0","0.0","0","0.0","0","0.0","4","10.0","3","25","7.0","8.33","6.25","25.0","75.0","0","0.0","0","0","0","8.4","8.4","5.1","5.1"
"2264","Kyle Pitts","ATL","TE","1","2023","1","3","DET","1","-4","-4.0","-4.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","9","23.7","5","41","20.4","8.20","4.56","41.0","55.6","0","0.0","1","1","0","14.6","14.6","8.7","8.7"
"2265","Nathan Peterman","CHI","QB","1","2023","1","7","LV","2","-4","-4.0","-2.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","-0.4","-0.4"
"2266","Aidan O'Connell","LV","QB","1","2023","1","16","KC","4","-4","-4.0","-1.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","3","75.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.5","4.5","2.1","2.1"
"2267","Tank Dell","HST","WR","1","2023","1","5","ATL","2","-4","-4.0","-2.00","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","4","11.4","3","57","22.9","19.00","14.25","57.0","75.0","0","0.0","0","0","0","6.9","6.9","8.3","8.3"
"2268","D'Ernest Johnson","JAX","RB","1","2023","1","1","IND","1","-4","-4.0","-4.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.4","-0.4"
"2269","Davis Mills","HST","QB","1","2023","2","1","CLV","3","-4","-4.0","-1.33","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","-0.2","-0.2"
"2270","Justin Herbert","LAC","QB","1","2023","1","13","NE","4","-5","-5.0","-1.25","0","0","1","1","0","25.0","","","","","","","0","0.0","0","0.0","1","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.8","2.8","8.0","8.0"
"2271","Dorian Thompson-Robinson","CLV","QB","1","2023","1","16","HST","1","-5","-5.0","-5.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","1.7","1.7"
"2272","Christian Watson","GB","WR","1","2023","1","5","LV","1","-5","-5.0","-5.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","16.7","7","23.3","3","91","50.0","30.33","13.00","91.0","42.9","0","0.0","0","0","0","11.7","11.7","11.6","11.6"
"2273","D'Wayne Eskridge","SEA","WR","1","2023","1","8","CLV","1","-5","-5.0","-5.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.5","-0.5"
"2274","Miles Sanders","CAR","RB","1","2023","1","10","CHI","2","-5","-5.0","-2.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","2","5.3","2","15","8.1","7.50","7.50","15.0","100.0","0","0.0","0","0","0","3.9","3.9","3.0","3.0"
"2275","Kirk Cousins","MIN","QB","1","2023","1","6","CHI","2","-5","-5.0","-2.50","0","0","0","0","0","50.0","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.0","1.0","9.7","9.7"
"2276","Kadarius Toney","KC","WR","1","2023","1","6","DEN","2","-5","-5.0","-2.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","1","20.0","5","12.2","3","9","2.9","3.00","1.80","9.0","60.0","1","100.0","1","1","0","10.1","10.1","9.4","9.4"
"2277","Patrick Mahomes","KC","QB","1","2023","1","15","NE","3","-5","-5.0","-1.67","0","0","0","0","0","","","","","","","","2","100.0","3","75.0","3","60.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.1","4.1","17.7","17.7"
"2278","Tyler Scott","CHI","WR","1","2023","1","9","NO","1","-5","-5.0","-5.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","1","3.3","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","-0.5","-0.5"
"2279","Chase Edmonds","TB","RB","1","2023","1","9","HST","3","-5","-5.0","-1.67","0","0","0","0","0","66.7","","","","","","","0","0.0","0","0.0","0","0.0","1","3.3","1","-1","-0.4","-1.00","-1.00","-1.0","100.0","0","0.0","0","0","0","3.0","3.0","0.4","0.4"
"2280","Marquise Goodwin","CLV","WR","1","2023","1","8","SEA","1","-5","-5.0","-5.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","0.5","0.5","-0.5","-0.5"
"2281","Kenny Pickett","PIT","QB","1","2023","1","5","BLT","6","-6","-6.0","-1.00","0","0","1","2","0","16.7","","","","","","","0","0.0","0","0.0","3","75.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.5","5.5","12.4","12.4"
"2282","Marquise Brown","ARZ","WR","1","2023","1","11","HST","1","-6","-6.0","-6.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","13.3","2","18","8.4","9.00","4.50","18.0","50.0","0","0.0","0","0","0","6.4","6.4","3.2","3.2"
"2283","Zay Flowers","BLT","WR","1","2023","1","4","CLV","1","-6","-6.0","-6.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","4","21.1","3","56","30.1","18.67","14.00","56.0","75.0","0","0.0","0","0","0","6.4","6.4","8.0","8.0"
"2284","Lynn Bowden","NO","WR","1","2023","1","13","DET","2","-6","-6.0","-3.00","0","0","0","0","0","50.0","50.0","","","","","","0","0.0","0","0.0","0","0.0","1","3.4","1","5","1.9","5.00","5.00","5.0","100.0","0","0.0","0","0","0","2.5","2.5","0.9","0.9"
"2285","Kenny Pickett","PIT","QB","1","2023","1","2","CLV","4","-6","-6.0","-1.50","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","2.0","2.0","11.3","11.3"
"2286","D'Onta Foreman","CHI","RB","1","2023","1","15","CLV","6","-6","-6.0","-1.00","0","0","0","0","0","33.3","","","","","","","2","100.0","2","100.0","2","100.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.7","4.7","-0.6","-0.6"
"2287","Tre Tucker","LV","WR","1","2023","1","11","MIA","1","-6","-6.0","-6.00","0","0","0","0","0","","","","","","","","0","0.0","0","0.0","0","0.0","7","17.1","2","36","13.3","18.00","5.14","36.0","28.6","0","0.0","0","0","0","10.9","10.9","5.0","5.0"
