"Player Details","","","","","","","","","Rushing","","","","","","","","","","","","","","","","","","","","","","Receiving","","","","","","","","","","","","","","FPTS","","",""
"345","J.K. Dobbins","BLT","RB","1","2022","1","16","ATL","12","59","59.0","4.92","0","0","0","0","0","91.7","58.3","50.0","16.7","","","","0","0.0","1","25.0","3","33.3","1","5.9","0","0","0.0","","0.00","0.0","","0","0.0","1","1","0","10.8","10.8","5.9","5.9"
"346","Elijah Mitchell","SF","RB","1","2022","1","11","ARZ","9","59","59.0","6.56","0","0","0","0","0","88.9","77.8","55.6","11.1","11.1","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.4","4.4","5.9","5.9"
"347","Matt Breida","NYG","RB","1","2022","1","17","IND","9","59","59.0","6.56","0","0","0","0","0","88.9","66.7","55.6","22.2","22.2","","","0","0.0","2","50.0","2","40.0","1","4.2","1","8","4.5","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.6","7.6","7.7","7.7"
"348","Darrel Williams","ARZ","RB","1","2022","1","2","LV","8","59","59.0","7.38","1","0","0","0","0","87.5","75.0","37.5","12.5","12.5","12.5","12.5","1","50.0","1","33.3","1","20.0","3","6.1","2","3","1.1","1.50","1.00","3.0","66.7","0","0.0","1","1","0","10.0","10.0","14.2","14.2"
"349","Mark Ingram","NO","RB","1","2022","1","2","TB","10","58","58.0","5.80","0","1","0","0","0","90.0","80.0","50.0","20.0","","","","0","0.0","0","0.0","1","100.0","2","5.0","2","3","1.3","1.50","1.50","3.0","100.0","0","0.0","0","1","0","9.5","9.5","7.1","7.1"
"350","Brian Robinson","WAS","RB","1","2022","1","16","SF","22","58","58.0","2.64","0","0","0","0","0","68.2","50.0","22.7","4.5","","","","3","75.0","4","66.7","4","66.7","1","2.9","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","15.7","15.7","5.8","5.8"
"351","Antonio Gibson","WAS","RB","1","2022","1","1","JAX","14","58","58.0","4.14","0","0","0","0","0","92.9","57.1","35.7","14.3","","","","1","100.0","1","100.0","1","100.0","8","19.5","7","72","23.0","10.29","9.00","72.0","87.5","0","0.0","0","0","0","19.6","19.6","20.0","20.0"
"352","Javonte Williams","DEN","RB","1","2022","1","3","SF","15","58","58.0","3.87","0","0","0","0","0","80.0","60.0","26.7","6.7","6.7","","","0","0.0","0","0.0","0","0.0","5","15.2","3","2","1.1","0.67","0.40","2.0","60.0","0","0.0","0","0","0","14.8","14.8","9.0","9.0"
"353","Isiah Pacheco","KC","RB","1","2022","1","16","SEA","14","58","58.0","4.14","0","0","0","0","0","92.9","78.6","50.0","","","","","1","50.0","2","50.0","3","50.0","1","3.6","1","32","14.3","32.00","32.00","32.0","100.0","0","0.0","0","0","0","10.9","10.9","10.0","10.0"
"354","Ezekiel Elliott","DAL","RB","1","2022","1","15","JAX","16","58","58.0","3.63","1","0","0","0","0","81.3","56.3","56.3","6.3","","","","1","50.0","2","66.7","4","57.1","2","6.7","2","13","5.1","6.50","6.50","13.0","100.0","0","0.0","0","0","0","14.2","14.2","15.1","15.1"
"355","Melvin Gordon","DEN","RB","1","2022","1","1","SEA","12","58","58.0","4.83","0","1","0","0","0","75.0","66.7","66.7","8.3","","","","2","66.7","2","66.7","2","66.7","2","4.8","2","14","4.1","7.00","7.00","14.0","100.0","0","0.0","1","2","0","12.2","12.2","8.2","8.2"
"356","Samaje Perine","CIN","RB","1","2022","1","12","TEN","17","58","58.0","3.41","1","0","0","0","0","82.4","64.7","41.2","","","","","0","0.0","2","40.0","3","42.9","6","16.2","4","35","13.0","8.75","5.83","35.0","66.7","0","0.0","0","0","0","19.8","19.8","19.3","19.3"
"357","Kareem Hunt","CLV","RB","1","2022","1","2","NYJ","13","58","58.0","4.46","0","0","0","0","0","69.2","61.5","30.8","30.8","","","","0","0.0","1","20.0","2","22.2","2","7.4","2","16","7.0","8.00","8.00","16.0","100.0","0","0.0","0","0","0","11.1","11.1","9.4","9.4"
"358","Jonathan Taylor","IND","RB","1","2022","1","7","TEN","10","58","58.0","5.80","0","0","0","0","0","90.0","80.0","60.0","20.0","","","","0","0.0","0","0.0","0","0.0","7","15.9","7","27","11.1","3.86","3.86","27.0","100.0","0","0.0","0","0","0","15.3","15.3","15.5","15.5"
"359","Saquon Barkley","NYG","RB","1","2022","1","17","IND","12","58","58.0","4.83","0","0","0","0","0","83.3","50.0","50.0","16.7","8.3","","","0","0.0","1","25.0","1","20.0","4","16.7","2","-5","-2.8","-2.50","-1.25","-5.0","50.0","0","0.0","0","1","0","13.5","13.5","7.3","7.3"
"360","Miles Sanders","PHI","RB","1","2022","1","5","ARZ","15","58","58.0","3.87","0","0","0","0","0","86.7","60.0","26.7","6.7","","","","1","16.7","3","37.5","5","38.5","3","8.3","2","6","2.5","3.00","2.00","6.0","66.7","0","0.0","0","0","0","16.1","16.1","8.4","8.4"
"361","Austin Ekeler","LAC","RB","1","2022","1","15","TEN","12","58","58.0","4.83","1","0","0","0","0","91.7","75.0","41.7","16.7","","","","1","25.0","1","20.0","4","50.0","3","7.1","2","12","3.8","6.00","4.00","12.0","66.7","0","0.0","0","0","0","13.8","13.8","15.0","15.0"
"362","Joe Mixon","CIN","RB","1","2022","1","7","ATL","17","58","58.0","3.41","1","0","0","0","0","88.2","58.8","41.2","5.9","","","","2","50.0","4","66.7","6","75.0","3","7.1","3","33","6.9","11.00","11.00","33.0","100.0","0","0.0","1","1","0","18.7","18.7","18.1","18.1"
"363","Ezekiel Elliott","DAL","RB","1","2022","1","7","DET","15","57","57.0","3.80","2","0","0","0","0","86.7","26.7","26.7","13.3","6.7","","","4","66.7","4","66.7","4","44.4","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","10.8","10.8","17.7","17.7"
"364","Latavius Murray","NO","RB","1","2022","1","4","MIN","11","57","57.0","5.18","1","0","0","0","0","90.9","72.7","72.7","18.2","","","","1","33.3","1","25.0","1","20.0","1","3.6","1","8","3.4","8.00","8.00","8.0","100.0","0","0.0","0","0","0","7.7","7.7","13.5","13.5"
"365","Joe Mixon","CIN","RB","1","2022","1","2","DAL","19","57","57.0","3.00","0","0","0","0","0","78.9","47.4","31.6","5.3","","","","0","0.0","1","100.0","1","50.0","4","11.1","3","26","13.1","8.67","6.50","26.0","75.0","0","0.0","0","0","0","16.1","16.1","11.3","11.3"
"366","Brian Robinson","WAS","RB","1","2022","1","11","HST","15","57","57.0","3.80","0","0","0","0","0","80.0","53.3","40.0","13.3","","","","0","0.0","1","20.0","1","14.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.2","8.2","5.7","5.7"
"367","Leonard Fournette","TB","RB","1","2022","1","10","SEA","14","57","57.0","4.07","1","0","0","0","0","100.0","64.3","28.6","7.1","","","","2","66.7","2","50.0","2","25.0","1","3.3","1","1","0.4","1.00","1.00","1.0","100.0","0","0.0","0","0","0","10.1","10.1","11.8","11.8"
"368","Jamycal Hasty","JAX","RB","1","2022","1","6","IND","3","57","57.0","19.00","1","0","0","0","0","66.7","33.3","33.3","33.3","33.3","33.3","33.3","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","1.5","1.5","11.7","11.7"
"369","Khalil Herbert","CHI","RB","1","2022","1","10","DET","10","57","57.0","5.70","0","0","0","0","0","100.0","60.0","60.0","20.0","","","","0","0.0","0","0.0","1","12.5","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.8","5.8","5.7","5.7"
"370","Josh Jacobs","LV","RB","1","2022","1","1","LAC","10","57","57.0","5.70","0","0","0","0","0","90.0","90.0","50.0","10.0","10.0","","","1","100.0","1","100.0","1","100.0","1","2.7","1","16","5.4","16.00","16.00","16.0","100.0","0","0.0","0","0","0","7.2","7.2","8.3","8.3"
"371","Leonard Fournette","TB","RB","1","2022","1","5","ATL","14","56","56.0","4.00","1","0","0","0","0","85.7","57.1","35.7","14.3","","","","1","100.0","1","50.0","2","33.3","10","19.2","10","83","23.6","8.30","8.30","83.0","100.0","1","100.0","1","1","0","24.2","24.2","35.9","35.9"
"372","D'Andre Swift","DET","RB","1","2022","1","2","WAS","5","56","56.0","11.20","0","0","0","0","0","60.0","40.0","20.0","20.0","20.0","20.0","20.0","0","0.0","0","0.0","0","0.0","5","14.7","2","31","12.1","15.50","6.20","31.0","40.0","1","25.0","0","0","0","9.9","9.9","16.7","16.7"
"373","Najee Harris","PIT","RB","1","2022","1","3","CLV","15","56","56.0","3.73","1","0","0","0","0","93.3","66.7","20.0","13.3","","","","2","66.7","2","66.7","3","50.0","3","9.4","3","5","2.4","1.67","1.67","5.0","100.0","0","0.0","0","0","1","14.4","14.4","14.1","14.1"
"374","Jamaal Williams","DET","RB","1","2022","1","5","NE","15","56","56.0","3.73","0","0","0","0","0","93.3","73.3","26.7","6.7","","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.4","7.4","5.6","5.6"
"375","Kareem Hunt","CLV","RB","1","2022","1","13","HST","9","56","56.0","6.22","0","1","0","0","0","88.9","66.7","66.7","22.2","11.1","","","0","0.0","0","0.0","0","0.0","2","9.1","2","18","13.7","9.00","9.00","18.0","100.0","0","0.0","0","0","0","7.4","7.4","9.4","9.4"
"376","Rachaad White","TB","RB","1","2022","1","14","SF","13","56","56.0","4.31","0","1","0","0","0","76.9","69.2","53.8","","","","","0","0.0","1","100.0","1","100.0","5","9.1","5","21","8.3","4.20","4.20","21.0","100.0","0","0.0","0","0","0","14.6","14.6","11.7","11.7"
"377","Darrell Henderson","LA","RB","1","2022","1","9","TB","12","56","56.0","4.67","0","0","0","0","0","83.3","58.3","25.0","16.7","8.3","8.3","","0","0.0","1","100.0","1","50.0","1","3.7","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.2","8.2","5.6","5.6"
"378","Caleb Huntley","ATL","RB","1","2022","1","4","CLV","10","56","56.0","5.60","1","0","0","0","0","90.0","80.0","70.0","10.0","","","","2","100.0","3","75.0","4","57.1","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.3","8.3","11.6","11.6"
"379","Latavius Murray","DEN","RB","1","2022","1","17","KC","12","56","56.0","4.67","0","0","0","0","0","91.7","58.3","33.3","16.7","8.3","","","0","0.0","0","0.0","0","0.0","4","10.5","4","16","7.2","4.00","4.00","16.0","100.0","0","0.0","0","0","0","11.8","11.8","11.2","11.2"
"380","Jordan Mason","SF","RB","1","2022","1","14","TB","11","56","56.0","5.09","0","0","0","0","0","72.7","63.6","45.5","27.3","9.1","","","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.4","5.4","5.6","5.6"
"381","Nick Chubb","CLV","RB","1","2022","1","6","NE","12","56","56.0","4.67","0","0","0","0","0","83.3","66.7","50.0","8.3","8.3","","","0","0.0","0","0.0","1","50.0","1","2.2","1","14","5.3","14.00","14.00","14.0","100.0","0","0.0","0","0","0","8.2","8.2","8.0","8.0"
"382","Elijah Mitchell","SF","RB","1","2022","1","18","ARZ","5","55","55.0","11.00","2","0","0","0","0","100.0","80.0","80.0","20.0","20.0","20.0","20.0","1","25.0","2","25.0","2","13.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.2","4.2","17.5","17.5"
"383","Gus Edwards","BLT","RB","1","2022","1","15","CLV","7","55","55.0","7.86","0","0","0","0","0","100.0","71.4","57.1","28.6","14.3","14.3","","0","0.0","1","50.0","1","25.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","4.3","4.3","5.5","5.5"
"384","Deon Jackson","IND","RB","1","2022","1","15","MIN","13","55","55.0","4.23","0","1","0","0","0","100.0","61.5","38.5","7.7","7.7","","","0","0.0","0","0.0","3","27.3","1","3.0","1","1","0.5","1.00","1.00","1.0","100.0","1","100.0","1","1","0","11.2","11.2","11.6","11.6"
"385","James Conner","ARZ","RB","1","2022","1","4","CAR","15","55","55.0","3.67","0","0","0","0","0","93.3","66.7","33.3","","","","","2","66.7","3","60.0","3","33.3","3","9.4","3","22","10.6","7.33","7.33","22.0","100.0","0","0.0","0","0","0","14.4","14.4","10.7","10.7"
"386","James Conner","ARZ","RB","1","2022","1","5","PHI","9","55","55.0","6.11","0","0","0","0","0","88.9","77.8","44.4","22.2","11.1","","","0","0.0","0","0.0","0","0.0","1","2.4","1","8","3.2","8.00","8.00","8.0","100.0","0","0.0","0","0","0","5.9","5.9","7.3","7.3"
"387","Tyler Allgeier","ATL","RB","1","2022","1","11","CHI","8","55","55.0","6.88","0","0","0","0","0","87.5","75.0","25.0","25.0","12.5","12.5","","0","0.0","0","0.0","0","0.0","1","5.0","1","9","6.9","9.00","9.00","9.0","100.0","0","0.0","0","0","0","5.4","5.4","7.4","7.4"
"388","Ezekiel Elliott","DAL","RB","1","2022","1","16","PHI","16","55","55.0","3.44","1","0","0","0","0","87.5","43.8","18.8","6.3","6.3","6.3","","2","100.0","3","60.0","3","50.0","1","2.9","1","6","1.7","6.00","6.00","6.0","100.0","0","0.0","0","0","0","11.9","11.9","13.1","13.1"
"389","Melvin Gordon","DEN","RB","1","2022","1","5","IND","15","54","54.0","3.60","0","0","0","0","0","73.3","66.7","26.7","6.7","6.7","","","0","0.0","2","100.0","6","85.7","3","7.7","3","49","17.9","16.33","16.33","49.0","100.0","0","0.0","0","0","0","17.0","17.0","13.3","13.3"
"390","Rhamondre Stevenson","NE","RB","1","2022","1","18","BUF","6","54","54.0","9.00","0","1","0","0","0","100.0","100.0","50.0","50.0","33.3","","","0","0.0","0","0.0","0","0.0","5","12.5","5","28","11.5","5.60","5.60","28.0","100.0","0","0.0","1","1","0","11.2","11.2","13.2","13.2"
"391","Tyler Allgeier","ATL","RB","1","2022","1","12","WAS","11","54","54.0","4.91","0","0","0","0","0","90.9","63.6","54.5","9.1","9.1","","","0","0.0","0","0.0","1","20.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","6.3","6.3","5.4","5.4"
"392","Jeffery Wilson","SF","RB","1","2022","1","7","KC","7","54","54.0","7.71","0","0","0","0","0","85.7","85.7","71.4","42.9","14.3","","","0","0.0","0","0.0","0","0.0","1","2.2","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","5.7","5.7","5.4","5.4"
"393","James Robinson","JAX","RB","1","2022","1","6","IND","12","54","54.0","4.50","0","0","0","0","0","91.7","58.3","41.7","16.7","","","","1","25.0","2","40.0","2","28.6","1","4.5","1","1","0.6","1.00","1.00","1.0","100.0","0","0.0","0","0","0","9.1","9.1","6.5","6.5"
"394","Christian McCaffrey","CAR","RB","1","2022","1","5","SF","14","54","54.0","3.86","1","0","0","0","0","64.3","50.0","35.7","7.1","7.1","","","0","0.0","0","0.0","2","100.0","12","28.6","7","50","18.2","7.14","4.17","50.0","58.3","0","0.0","0","0","0","26.3","26.3","23.4","23.4"
"395","Rashaad Penny","SEA","RB","1","2022","1","5","NO","8","54","54.0","6.75","0","0","0","0","0","100.0","62.5","37.5","12.5","12.5","12.5","12.5","0","0.0","0","0.0","0","0.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","3.9","3.9","5.4","5.4"
"396","A.J. Dillon","GB","RB","1","2022","1","8","BUF","10","54","54.0","5.40","0","0","0","0","0","80.0","50.0","40.0","10.0","10.0","10.0","","0","0.0","0","0.0","1","100.0","1","3.3","1","9","4.4","9.00","9.00","9.0","100.0","0","0.0","0","0","0","7.2","7.2","7.3","7.3"
"397","Jonathan Taylor","IND","RB","1","2022","1","2","JAX","9","54","54.0","6.00","0","0","0","0","0","66.7","44.4","33.3","22.2","22.2","22.2","","0","0.0","0","0.0","1","100.0","1","3.3","1","9","4.6","9.00","9.00","9.0","100.0","0","0.0","0","0","0","6.8","6.8","7.3","7.3"
"398","Miles Sanders","PHI","RB","1","2022","1","10","WAS","12","54","54.0","4.50","0","0","0","0","0","100.0","83.3","41.7","","","","","0","0.0","0","0.0","1","25.0","1","3.8","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","8.2","8.2","5.4","5.4"
"399","Travis Etienne","JAX","RB","1","2022","1","13","DET","13","54","54.0","4.15","0","1","0","0","0","92.3","69.2","23.1","7.7","","","","0","0.0","1","100.0","2","100.0","3","8.8","3","12","6.5","4.00","4.00","12.0","100.0","0","0.0","0","0","0","12.5","12.5","8.6","8.6"
"400","Rhamondre Stevenson","NE","RB","1","2022","1","13","BUF","10","54","54.0","5.40","0","0","0","0","0","70.0","50.0","50.0","30.0","10.0","","","0","0.0","0","0.0","0","0.0","7","19.4","6","24","12.3","4.00","3.43","24.0","85.7","0","0.0","0","0","1","15.3","15.3","13.8","13.8"
"401","Alexander Mattison","MIN","RB","1","2022","1","18","CHI","10","54","54.0","5.40","2","0","0","0","0","90.0","70.0","60.0","30.0","","","","2","50.0","5","55.6","5","41.7","1","3.0","1","6","1.8","6.00","6.00","6.0","100.0","0","0.0","0","0","0","10.7","10.7","19.0","19.0"
"402","Boston Scott","PHI","RB","1","2022","1","18","NYG","9","54","54.0","6.00","1","0","0","0","0","66.7","66.7","44.4","22.2","11.1","11.1","","1","50.0","2","33.3","3","30.0","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","7.0","7.0","11.4","11.4"
"403","David Montgomery","CHI","RB","1","2022","1","8","DAL","15","53","53.0","3.53","0","0","0","0","0","80.0","66.7","26.7","13.3","","","","0","0.0","1","50.0","3","37.5","3","12.5","3","22","14.1","7.33","7.33","22.0","100.0","0","0.0","0","1","1","15.2","15.2","9.5","9.5"
"404","Ezekiel Elliott","DAL","RB","1","2022","1","2","CIN","15","53","53.0","3.53","0","0","0","0","0","86.7","60.0","26.7","6.7","","","","0","0.0","0","0.0","0","0.0","2","6.5","1","-4","-1.7","-4.00","-2.00","-4.0","50.0","0","0.0","0","0","0","10.3","10.3","5.9","5.9"
"405","Saquon Barkley","NYG","RB","1","2022","2","1","MIN","9","53","53.0","5.89","2","0","0","0","0","66.7","55.6","22.2","22.2","22.2","11.1","","1","100.0","1","33.3","1","16.7","6","17.1","5","56","18.6","11.20","9.33","56.0","83.3","0","0.0","0","0","0","14.2","14.2","27.9","27.9"
"406","Jamaal Williams","DET","RB","1","2022","1","2","WAS","12","53","53.0","4.42","0","0","0","0","0","91.7","66.7","33.3","8.3","","","","1","100.0","2","100.0","3","100.0","1","2.9","1","7","2.7","7.00","7.00","7.0","100.0","0","0.0","0","0","0","9.9","9.9","7.0","7.0"
"407","Najee Harris","PIT","RB","1","2022","1","16","LV","16","53","53.0","3.31","0","0","0","0","0","68.8","50.0","31.3","6.3","","","","0","0.0","0","0.0","0","0.0","9","23.1","6","42","17.2","7.00","4.67","42.0","66.7","0","0.0","0","1","0","22.0","22.0","15.5","15.5"
"408","Saquon Barkley","NYG","RB","1","2022","1","8","SEA","20","53","53.0","2.65","1","0","0","0","0","70.0","40.0","25.0","10.0","5.0","","","2","100.0","2","100.0","2","50.0","5","16.1","3","9","5.1","3.00","1.80","9.0","60.0","0","0.0","0","0","0","18.9","18.9","15.2","15.2"
"409","Derrick Henry","TEN","RB","1","2022","1","10","DEN","19","53","53.0","2.79","0","0","0","0","0","84.2","52.6","21.1","5.3","","","","0","0.0","0","0.0","2","100.0","3","8.3","2","14","5.5","7.00","4.67","14.0","66.7","0","0.0","0","0","0","15.5","15.5","8.7","8.7"
"410","Jamaal Williams","DET","RB","1","2022","1","8","MIA","10","53","53.0","5.30","2","0","0","0","0","90.0","80.0","40.0","10.0","10.0","","","2","100.0","3","100.0","3","75.0","3","8.1","3","23","7.2","7.67","7.67","23.0","100.0","0","0.0","0","0","0","11.9","11.9","22.6","22.6"
"411","James Cook","BUF","RB","1","2022","1","2","TEN","11","53","53.0","4.82","0","0","0","0","0","81.8","36.4","18.2","9.1","9.1","9.1","9.1","0","0.0","0","0.0","2","50.0","1","2.5","0","0","0.0","","0.00","0.0","","0","0.0","0","1","0","9.4","9.4","5.3","5.3"
"412","David Montgomery","CHI","RB","1","2022","1","15","PHI","12","53","53.0","4.42","1","0","0","0","0","100.0","58.3","50.0","","","","","0","0.0","1","50.0","2","50.0","3","13.6","3","38","25.0","12.67","12.67","38.0","100.0","1","50.0","1","1","0","12.9","12.9","24.1","24.1"
"413","Jerick McKinnon","KC","RB","1","2022","1","5","LV","8","53","53.0","6.63","0","0","0","0","0","87.5","50.0","37.5","12.5","12.5","12.5","12.5","0","0.0","0","0.0","2","50.0","3","7.0","2","19","6.5","9.50","6.33","19.0","66.7","0","0.0","0","0","0","10.1","10.1","9.2","9.2"
"414","Cordarrelle Patterson","ATL","RB","1","2022","1","11","CHI","10","52","52.0","5.20","0","1","0","0","0","80.0","80.0","50.0","10.0","10.0","","","0","0.0","0","0.0","2","28.6","2","10.0","2","7","5.3","3.50","3.50","7.0","100.0","0","0.0","0","0","0","9.6","9.6","6.9","6.9"
"415","Cordarrelle Patterson","ATL","RB","1","2022","1","15","NO","14","52","52.0","3.71","1","0","0","0","0","78.6","71.4","42.9","7.1","","","","1","50.0","2","66.7","4","50.0","3","11.5","1","0","0.0","","0.00","0.0","33.3","0","0.0","0","0","0","14.7","14.7","12.2","12.2"
"416","Tyler Allgeier","ATL","RB","1","2022","1","13","PIT","10","52","52.0","5.20","0","0","0","0","0","100.0","70.0","40.0","10.0","10.0","10.0","","0","0.0","0","0.0","1","33.3","0","0.0","0","0","0.0","","0.00","0.0","","0","0.0","0","0","0","5.8","5.8","5.2","5.2"
